,Word,Document,Frequence,Poid
44956,rul,D758,1,0.20464445346997634
44957,rul,D838,2,0.31833581650885207
44968,rul,D1000,3,0.8595067045739007
44958,rul,D884,1,0.4775037247632781
44959,rul,D888,1,0.23875186238163906
44963,rul,D938,3,0.613933360409929
44969,rul,D1001,2,0.5730044697159338
44976,rul,D1181,1,0.2865022348579669
44971,rul,D1003,2,0.7162555871449172
44985,rul,D1451,3,1.074383380717376
44984,rul,D1417,7,0.6267236387518026
44983,rul,D1351,1,0.4775037247632781
44982,rul,D1343,1,0.2865022348579669
44981,rul,D1267,1,0.23875186238163906
44980,rul,D1266,1,0.4775037247632781
44970,rul,D1002,2,0.4775037247632781
44979,rul,D1265,1,0.23875186238163906
44977,rul,D1185,1,0.2865022348579669
44955,rul,D714,1,0.3581277935724586
44975,rul,D1180,2,0.4092889069399527
44974,rul,D1131,1,0.3581277935724586
44973,rul,D1118,2,0.3581277935724586
44972,rul,D1075,1,0.3581277935724586
44978,rul,D1215,1,0.15916790825442603
44954,rul,D712,1,0.3581277935724586
44949,rul,D668,1,0.14325111742898344
44952,rul,D697,1,0.3581277935724586
44953,rul,D701,3,0.42975335228695033
44931,rul,D42,1,0.23875186238163906
44932,rul,D115,2,0.31833581650885207
44933,rul,D165,1,0.2865022348579669
44934,rul,D168,1,0.2865022348579669
44935,rul,D246,4,1.4325111742898344
44936,rul,D247,2,0.5730044697159338
44937,rul,D263,2,0.4092889069399527
44938,rul,D265,4,1.1460089394318675
44939,rul,D326,2,0.4775037247632781
44930,rul,D17,1,0.09550074495265563
44941,rul,D500,2,0.3581277935724586
44940,rul,D333,1,0.3581277935724586
44951,rul,D681,1,0.4775037247632781
44950,rul,D678,2,0.5730044697159338
44948,rul,D649,1,0.20464445346997634
44943,rul,D516,2,0.5730044697159338
44946,rul,D621,1,0.2865022348579669
44945,rul,D600,2,0.5730044697159338
44944,rul,D571,1,0.11019316725306419
44942,rul,D501,1,0.3581277935724586
44947,rul,D627,2,0.3581277935724586
67443,run,D164,1,0.4108518789071589
67444,run,D197,2,0.6847531315119314
67445,run,D491,1,0.6847531315119314
67446,run,D506,1,0.4108518789071589
67447,run,D512,1,0.2567824243169743
67448,run,D581,4,0.6847531315119314
67450,run,D661,1,0.29346562779082774
67452,run,D1073,1,0.3423765657559657
67453,run,D1091,1,0.22825104383731046
67454,run,D1230,1,0.5135648486339486
67455,run,D1402,2,0.8217037578143178
67449,run,D609,1,0.4108518789071589
67451,run,D696,1,0.6847531315119314
72211,run-length,D521,4,2.5317201727474377
73018,rush,D664,1,0.6329300431868594
73491,russ,D1382,1,0.5969956799803664
73490,russ,D1326,1,0.47759654398429313
73489,russ,D1267,6,2.3879827199214656
73488,russ,D1225,1,0.7959942399738218
73486,russ,D760,1,0.3979971199869109
73487,russ,D1222,1,1.1939913599607328
73494,russel,D761,1,0.7911625539835742
72547,rutherford,D581,1,0.26372085132785805
69588,s.,D253,1,0.45272721371762165
69589,s.,D319,1,0.3233765812268726
69595,s.,D1090,1,0.22636360685881082
69594,s.,D1050,1,0.45272721371762165
69592,s.,D821,1,0.3233765812268726
69590,s.,D452,1,0.565909017147027
69591,s.,D735,1,0.2829545085735135
69593,s.,D966,1,0.565909017147027
73559,s.c.,D778,1,0.9546391256526201
73560,s.c.,D1182,1,0.7159793442394651
70134,sa,D291,1,0.3955812769917871
71211,sab,D392,1,0.6329300431868594
73719,sacr,D1406,1,0.6720307678514121
73718,sacr,D845,1,0.29868034126729426
73717,sacr,D819,1,0.33601538392570607
75347,sacramento,D1402,1,0.6329300431868594
64099,saf,D1328,1,0.5969956799803664
64098,saf,D932,1,0.2170893381746787
64097,saf,D928,1,0.18369097845549737
64095,saf,D142,1,0.2984978399901832
64094,saf,D100,1,0.3979971199869109
64096,saf,D391,1,0.5969956799803664
66745,said,D745,1,0.17412585142985448
66743,said,D190,1,0.3233765812268726
66742,said,D163,1,0.3233765812268726
66741,said,D147,1,0.565909017147027
66747,said,D1120,1,0.377272678098018
66746,said,D1045,1,0.565909017147027
66748,said,D1151,1,0.45272721371762165
66744,said,D308,1,0.3233765812268726
75413,sail,D1426,1,0.7911625539835742
75050,sak,D1259,1,1.0548834053114322
65618,sal,D188,2,0.333433436115104
65622,sal,D831,2,0.48162607438848354
65619,sal,D392,1,0.4334634669496352
65623,sal,D842,1,0.24081303719424177
65624,sal,D942,1,0.4334634669496352
65625,sal,D1200,1,0.7224391115827253
65626,sal,D1453,1,0.36121955579136267
65620,sal,D507,1,0.541829333687044
65621,sal,D822,1,0.36121955579136267
65617,sal,D126,1,0.24081303719424177
73249,salt,D697,1,0.7159793442394651
73250,salt,D1261,1,0.2603561251779873
73457,salton,D752,1,0.6329300431868594
70768,salv,D353,1,0.3164650215934297
72262,saly,D534,1,0.7159793442394651
72263,saly,D717,1,0.9546391256526201
71908,samet,D477,1,0.3955812769917871
47492,sampl,D518,1,0.47503690837141305
47491,sampl,D466,1,0.7125553625571196
47490,sampl,D450,1,0.23751845418570652
47489,sampl,D439,1,0.15834563612380434
47488,sampl,D429,1,0.1781388406392799
47493,sampl,D522,1,0.23751845418570652
47487,sampl,D395,1,0.47503690837141305
47474,sampl,D47,1,0.07917281806190217
47485,sampl,D280,1,0.3562776812785598
47484,sampl,D278,4,1.4251107251142392
47483,sampl,D269,2,0.3166912722476087
47482,sampl,D233,1,0.1781388406392799
47481,sampl,D223,2,0.3166912722476087
47480,sampl,D210,1,0.23751845418570652
47479,sampl,D207,4,0.5700442900456957
47478,sampl,D195,1,0.23751845418570652
47477,sampl,D181,1,0.10179362322244564
47476,sampl,D155,1,0.3562776812785598
47475,sampl,D103,2,0.5700442900456957
47494,sampl,D524,2,1.4251107251142392
47473,sampl,D19,1,0.15834563612380434
47486,sampl,D295,1,0.3562776812785598
47495,sampl,D543,1,0.3562776812785598
47501,sampl,D609,1,0.28502214502284784
47497,sampl,D563,1,0.28502214502284784
47529,sampl,D1372,1,0.2035872464448913
47528,sampl,D1359,1,0.47503690837141305
47527,sampl,D1347,1,0.1781388406392799
47526,sampl,D1346,1,0.10962390193186455
47525,sampl,D1217,1,0.7125553625571196
47524,sampl,D1194,3,0.8550664350685435
47523,sampl,D1152,1,0.28502214502284784
47522,sampl,D1031,1,0.47503690837141305
47521,sampl,D1018,2,0.3562776812785598
47496,sampl,D552,2,0.7125553625571196
47519,sampl,D981,1,0.28502214502284784
47518,sampl,D970,1,0.3562776812785598
47517,sampl,D964,1,0.23751845418570652
47516,sampl,D963,1,0.14251107251142392
47515,sampl,D857,1,0.47503690837141305
47520,sampl,D994,1,0.23751845418570652
47513,sampl,D820,1,0.1781388406392799
47498,sampl,D586,1,0.2035872464448913
47499,sampl,D587,2,0.5700442900456957
47500,sampl,D588,1,0.12955552046493085
47514,sampl,D822,1,0.23751845418570652
47503,sampl,D656,1,0.15834563612380434
47504,sampl,D691,1,0.14251107251142392
47505,sampl,D700,1,0.47503690837141305
47506,sampl,D772,1,0.23751845418570652
47502,sampl,D633,1,0.3562776812785598
47508,sampl,D783,1,0.47503690837141305
47509,sampl,D789,1,0.23751845418570652
47510,sampl,D793,1,0.2035872464448913
47511,sampl,D800,1,0.47503690837141305
47512,sampl,D816,1,0.15834563612380434
47507,sampl,D774,1,0.23751845418570652
74422,samuel,D1017,1,0.45209288799061376
72274,san,D537,1,0.7911625539835742
74194,sanct,D941,1,0.7911625539835742
73438,sand,D749,1,0.9546391256526201
73439,sand,D1380,1,0.35798967211973254
68491,sant,D197,1,0.5274417026557161
73787,saskatchew,D866,1,0.9546391256526201
73786,saskatchew,D836,1,0.572783475391572
73428,sat,D748,1,0.6329300431868594
65258,satellit,D122,1,0.3662115836277729
65261,satellit,D529,1,0.5126962170788821
65260,satellit,D400,3,0.6408702713486026
65259,satellit,D142,1,0.3204351356743013
13568,satisfact,D952,1,0.2697715154601925
13551,satisfact,D481,1,0.4046572731902888
13566,satisfact,D844,1,0.539543030920385
13567,satisfact,D946,1,0.17984767697346168
13569,satisfact,D959,1,0.3237258185522311
13552,satisfact,D499,1,0.2697715154601925
13554,satisfact,D514,1,0.2697715154601925
13555,satisfact,D517,1,0.2697715154601925
13556,satisfact,D538,1,0.17984767697346168
13557,satisfact,D587,1,0.3237258185522311
13558,satisfact,D629,1,0.3237258185522311
13565,satisfact,D808,1,0.3237258185522311
13570,satisfact,D1048,7,1.6186290927611553
13559,satisfact,D650,1,0.4046572731902888
13560,satisfact,D737,1,0.539543030920385
13572,satisfact,D1216,1,0.4046572731902888
13573,satisfact,D1339,1,0.2697715154601925
13574,satisfact,D1418,1,0.11561636376865395
13561,satisfact,D740,1,0.2697715154601925
13575,satisfact,D1420,1,0.539543030920385
13576,satisfact,D1450,1,0.2023286365951444
13562,satisfact,D779,1,0.2697715154601925
13563,satisfact,D796,1,0.3237258185522311
13571,satisfact,D1090,1,0.16186290927611555
13564,satisfact,D801,1,0.2697715154601925
13553,satisfact,D512,1,0.2023286365951444
13542,satisfact,D132,1,0.3237258185522311
13547,satisfact,D319,1,0.2312327275373079
13544,satisfact,D222,1,0.4046572731902888
13543,satisfact,D202,2,0.3237258185522311
13541,satisfact,D3,1,0.2312327275373079
13546,satisfact,D310,1,0.17984767697346168
13545,satisfact,D280,2,0.8093145463805776
13549,satisfact,D412,1,0.8093145463805776
13550,satisfact,D458,1,0.17984767697346168
13548,satisfact,D335,1,0.16186290927611555
33711,satisfy,D919,1,0.3364231899237444
33714,satisfy,D1189,1,0.28035265826978695
33713,satisfy,D938,1,0.24030227851696026
33712,satisfy,D923,1,0.24030227851696026
33692,satisfy,D46,2,0.37380354435971597
33703,satisfy,D533,1,0.21026449370234024
33719,satisfy,D1352,1,0.5607053165395739
33718,satisfy,D1259,1,0.5607053165395739
33704,satisfy,D611,1,0.24030227851696026
33705,satisfy,D660,2,0.4806045570339205
33707,satisfy,D775,1,0.3364231899237444
33708,satisfy,D779,1,0.28035265826978695
33709,satisfy,D829,1,0.5607053165395739
33710,satisfy,D844,1,0.5607053165395739
33717,satisfy,D1234,1,0.5607053165395739
33706,satisfy,D688,1,0.18690177217985798
33691,satisfy,D39,1,0.4205289874046805
33702,satisfy,D525,1,0.3364231899237444
33690,satisfy,D29,1,0.4205289874046805
33689,satisfy,D10,2,0.6728463798474889
33693,satisfy,D67,1,0.28035265826978695
33694,satisfy,D107,1,0.3364231899237444
33695,satisfy,D123,1,0.15291963178352017
33696,satisfy,D240,1,0.3364231899237444
33715,satisfy,D1216,1,0.4205289874046805
33716,satisfy,D1233,1,0.4205289874046805
33698,satisfy,D378,1,0.4205289874046805
33701,satisfy,D515,1,0.24030227851696026
33700,satisfy,D514,1,0.28035265826978695
33699,satisfy,D426,1,0.4205289874046805
33697,satisfy,D342,1,0.28035265826978695
69186,sav,D1353,1,0.6962421879846183
69187,sav,D1359,1,0.6962421879846183
69188,sav,D1395,1,0.20887265639538552
69178,sav,D228,1,0.41774531279077104
69181,sav,D748,1,0.41774531279077104
69180,sav,D728,1,0.2610908204942319
69182,sav,D792,1,0.298389509136265
69185,sav,D1072,1,0.5221816409884638
69184,sav,D1060,2,0.8354906255815421
69189,sav,D1417,1,0.13054541024711594
69183,sav,D1014,1,0.6962421879846183
69179,sav,D278,1,0.5221816409884638
75195,savann,D1332,1,0.7911625539835742
75274,savin,D1371,1,1.0548834053114322
71063,saw,D371,1,0.24343463199494592
64066,say,D100,1,0.30156888583513153
64067,say,D172,1,0.2584876164301127
64081,say,D1032,1,0.3618826630021579
64071,say,D477,1,0.22617666437634865
64088,say,D1441,1,0.4523533287526973
64087,say,D1428,1,0.3618826630021579
64086,say,D1402,1,0.3618826630021579
64085,say,D1348,1,0.4523533287526973
64084,say,D1328,1,0.4523533287526973
64083,say,D1314,2,0.5169752328602254
64082,say,D1045,2,0.9047066575053946
64070,say,D445,1,0.3618826630021579
64069,say,D416,1,0.4523533287526973
64079,say,D941,1,0.4523533287526973
64077,say,D826,1,0.30156888583513153
64076,say,D794,1,0.3618826630021579
64075,say,D640,1,0.1644921195464354
64074,say,D592,1,0.30156888583513153
64073,say,D582,1,0.3618826630021579
64072,say,D542,1,0.20104592389008769
64080,say,D950,1,0.2584876164301127
64068,say,D319,2,0.5169752328602254
64078,say,D927,1,0.6031377716702631
58063,scal,D682,1,0.2584876164301127
58068,scal,D1234,3,1.8094133150107892
58067,scal,D1098,1,0.3618826630021579
58066,scal,D1048,1,0.2584876164301127
58065,scal,D1031,1,0.6031377716702631
58064,scal,D769,1,0.6031377716702631
58056,scal,D483,1,0.3618826630021579
58069,scal,D1274,1,0.2584876164301127
58050,scal,D341,1,0.3618826630021579
58049,scal,D317,1,0.3618826630021579
58048,scal,D124,1,0.4523533287526973
58051,scal,D347,1,0.4523533287526973
58058,scal,D490,1,0.2584876164301127
58059,scal,D494,1,0.9047066575053946
58060,scal,D517,1,0.30156888583513153
58052,scal,D360,1,0.4523533287526973
58062,scal,D610,5,1.1308833218817433
58061,scal,D601,1,0.9047066575053946
58055,scal,D482,1,0.3618826630021579
58054,scal,D475,1,0.30156888583513153
58057,scal,D486,1,0.3618826630021579
58047,scal,D43,1,0.3618826630021579
58053,scal,D417,1,0.3618826630021579
70313,scan,D589,1,0.1292621049289117
70315,scan,D704,1,0.48473289348341886
70316,scan,D770,1,0.48473289348341886
70317,scan,D790,1,0.3877863147867351
70318,scan,D820,3,0.7270993402251282
70319,scan,D845,1,0.21543684154818615
70320,scan,D1363,1,0.19389315739336754
70314,scan,D623,1,0.6463105246445584
70321,scan,D1431,1,0.6463105246445584
70307,scan,D420,1,0.6463105246445584
70310,scan,D506,1,0.3877863147867351
70311,scan,D507,3,1.4541986804502565
70309,scan,D466,1,0.9694657869668377
70312,scan,D581,1,0.1615776311611396
70305,scan,D315,1,0.2769902248476679
70306,scan,D328,1,0.48473289348341886
70308,scan,D429,1,0.24236644674170943
74276,scand,D964,1,0.5274417026557161
72914,scant,D628,1,0.5274417026557161
69744,scanty,D263,1,0.45209288799061376
67161,scarc,D158,1,0.34114038856020934
67166,scarc,D1394,1,0.7959942399738218
67165,scarc,D1203,1,0.5969956799803664
67164,scarc,D926,1,0.34114038856020934
67163,scarc,D515,2,0.6822807771204187
67162,scarc,D308,1,0.34114038856020934
69336,scarecrow,D235,1,0.40913105385112286
69337,scarecrow,D909,2,0.6364260837684134
46358,scat,D1109,1,0.6161119212624298
46351,scat,D759,3,1.386251822840467
46342,scat,D76,4,1.2322238425248595
46355,scat,D1018,1,0.23104197047341116
46343,scat,D81,1,0.2053706404208099
46344,scat,D316,2,1.2322238425248595
46356,scat,D1028,1,0.3080559606312149
46345,scat,D379,1,0.4620839409468223
46346,scat,D425,1,0.4620839409468223
46347,scat,D457,1,0.4620839409468223
46357,scat,D1097,3,1.386251822840467
46350,scat,D751,1,0.6161119212624298
46354,scat,D821,1,0.264047966255327
46340,scat,D19,1,0.2053706404208099
46359,scat,D1187,1,0.1421796741374838
46360,scat,D1418,2,0.264047966255327
46348,scat,D598,1,0.23104197047341116
46352,scat,D765,1,0.3080559606312149
46349,scat,D613,1,0.16803052398066268
46341,scat,D62,1,0.16803052398066268
46353,scat,D778,1,0.6161119212624298
70678,sceiv,D343,1,0.35798967211973254
70679,sceiv,D986,1,0.47731956282631005
47767,scen,D557,1,0.4642664147658052
47768,scen,D1145,1,0.7737773579430086
47769,scen,D1202,2,1.160666036914513
47766,scen,D257,1,0.3868886789715043
47770,scen,D1269,1,0.7737773579430086
47765,scen,D247,1,0.4642664147658052
47764,scen,D20,1,0.29016650922862824
68545,schedule,D197,1,0.4111446033923516
68548,schedule,D963,1,0.24668676203541096
68546,schedule,D404,2,0.8222892067847032
68549,schedule,D1174,1,0.6167169050885274
68547,schedule,D663,1,0.35240966005058705
66750,scheduled,D148,1,0.9546391256526201
66751,scheduled,D476,1,0.7159793442394651
70794,schedules,D1419,1,0.21103018852991146
70792,schedules,D838,2,0.5158515719620057
70791,schedules,D798,3,1.160666036914513
70790,schedules,D663,1,0.3316188676898608
70789,schedules,D404,1,0.3868886789715043
70793,schedules,D1364,1,1.160666036914513
70788,schedules,D354,2,0.7737773579430086
71621,scheduling,D439,1,0.3182130418842067
71622,scheduling,D515,1,0.40913105385112286
71833,schema,D469,1,0.3955812769917871
73608,schematic,D794,1,0.6329300431868594
55728,scheme,D1074,1,0.35140909229074774
55726,scheme,D931,1,1.7570454614537385
55725,scheme,D838,2,0.39045454698971965
55721,scheme,D746,1,0.43926136536343463
55724,scheme,D822,1,0.29284091024228975
55727,scheme,D989,1,0.35140909229074774
55729,scheme,D1075,1,0.43926136536343463
55731,scheme,D1177,1,0.8785227307268693
55720,scheme,D620,2,1.171363640969159
55710,scheme,D34,1,0.35140909229074774
55711,scheme,D47,1,0.09761363674742991
55712,scheme,D151,1,0.35140909229074774
55713,scheme,D217,1,0.14642045512114488
55714,scheme,D261,3,0.7530194834801736
55715,scheme,D263,2,0.5020129889867824
55735,scheme,D1442,1,0.35140909229074774
55734,scheme,D1380,1,0.21963068268171732
55733,scheme,D1259,1,0.5856818204845795
55716,scheme,D354,1,0.29284091024228975
55717,scheme,D385,1,0.5856818204845795
55718,scheme,D485,2,1.171363640969159
55732,scheme,D1231,1,0.35140909229074774
55722,scheme,D796,1,0.35140909229074774
55719,scheme,D539,2,0.7028181845814955
55730,scheme,D1165,1,0.43926136536343463
55723,scheme,D802,2,0.5856818204845795
64782,schemes,D261,4,1.056191865021308
64779,schemes,D112,1,0.6161119212624298
64799,schemes,D1446,1,0.9241678818936446
64797,schemes,D1400,1,0.4620839409468223
64796,schemes,D1350,1,0.3696671527574579
64795,schemes,D1165,1,0.4620839409468223
64794,schemes,D1115,1,0.3080559606312149
64793,schemes,D1066,1,0.3696671527574579
64792,schemes,D1057,1,0.6161119212624298
64791,schemes,D966,1,0.4620839409468223
64790,schemes,D862,3,1.1090014582723735
64789,schemes,D838,1,0.2053706404208099
64788,schemes,D595,1,0.264047966255327
64787,schemes,D531,1,0.3696671527574579
64798,schemes,D1430,2,0.7393343055149157
64781,schemes,D257,1,0.3080559606312149
64784,schemes,D388,2,0.6161119212624298
64785,schemes,D434,1,0.4620839409468223
64780,schemes,D247,1,0.3696671527574579
64783,schemes,D282,1,0.3696671527574579
64786,schemes,D483,1,0.3696671527574579
74626,schistosomiasis,D1083,1,1.5823251079671483
33392,scholar,D1335,1,0.3868886789715043
33387,scholar,D172,1,0.3316188676898608
33388,scholar,D548,1,0.5803330184572565
33389,scholar,D1250,1,0.4642664147658052
33390,scholar,D1268,1,0.7737773579430086
33391,scholar,D1277,2,0.5803330184572565
33386,scholar,D9,1,0.7737773579430086
43039,scholarly,D169,1,0.6962421879846183
43040,scholarly,D282,1,0.41774531279077104
43042,scholarly,D392,1,0.41774531279077104
43038,scholarly,D17,1,0.13924843759692368
43041,scholarly,D283,1,0.5221816409884638
43044,scholarly,D1021,1,0.5221816409884638
43045,scholarly,D1237,1,0.2610908204942319
43046,scholarly,D1241,1,1.0443632819769275
43047,scholarly,D1269,1,0.6962421879846183
43048,scholarly,D1335,2,0.6962421879846183
43049,scholarly,D1406,2,1.0443632819769275
43043,scholarly,D1011,1,0.5221816409884638
71630,scholars,D1216,1,0.541829333687044
71631,scholars,D1235,1,0.7224391115827253
71632,scholars,D1238,1,0.36121955579136267
71633,scholars,D1335,1,0.36121955579136267
71627,scholars,D441,1,0.541829333687044
71635,scholars,D1406,1,0.541829333687044
71629,scholars,D951,1,0.24081303719424177
71626,scholars,D439,1,0.24081303719424177
71634,scholars,D1349,1,0.36121955579136267
71628,scholars,D927,1,0.7224391115827253
29826,scholarship,D965,1,0.377272678098018
29827,scholarship,D1021,1,0.565909017147027
29825,scholarship,D964,1,0.377272678098018
29823,scholarship,D351,1,0.377272678098018
29822,scholarship,D8,1,0.45272721371762165
29829,scholarship,D1250,2,0.9054544274352433
29824,scholarship,D592,2,0.754545356196036
29828,scholarship,D1216,1,0.565909017147027
21038,school,D1455,1,0.37429002603954203
21033,school,D1378,1,0.24952668402636136
21034,school,D1393,1,0.4990533680527227
21035,school,D1408,1,0.2994320208316336
21036,school,D1415,1,0.12476334201318068
21037,school,D1438,1,0.37429002603954203
21032,school,D1325,1,0.24952668402636136
21031,school,D1318,1,0.2994320208316336
21019,school,D937,1,0.37429002603954203
21029,school,D1247,1,0.24952668402636136
21003,school,D338,1,0.2994320208316336
21001,school,D223,1,0.1663511226842409
21000,school,D217,4,0.4990533680527227
20999,school,D204,2,0.37429002603954203
20998,school,D182,1,0.2994320208316336
21030,school,D1317,1,0.37429002603954203
21024,school,D1052,1,0.18714501301977102
21004,school,D340,6,0.3327022453684818
21025,school,D1152,2,0.5988640416632672
20996,school,D171,1,0.24952668402636136
20995,school,D151,2,0.5988640416632672
20994,school,D80,1,0.37429002603954203
21020,school,D945,1,0.24952668402636136
20993,school,D17,1,0.09981067361054455
20992,school,D6,1,0.12476334201318068
20991,school,D5,1,0.24952668402636136
20997,school,D181,7,0.7485800520790841
21023,school,D1007,1,0.2994320208316336
21002,school,D240,1,0.2994320208316336
21006,school,D405,2,0.4990533680527227
21028,school,D1245,2,0.27221092802875785
21027,school,D1189,1,0.24952668402636136
21018,school,D935,1,0.37429002603954203
21017,school,D930,1,0.24952668402636136
21016,school,D924,1,0.18714501301977102
21026,school,D1186,1,0.18714501301977102
21005,school,D370,1,0.24952668402636136
21014,school,D897,1,0.37429002603954203
21013,school,D891,2,0.4277600297594766
21015,school,D923,1,0.2138800148797383
21011,school,D624,1,0.1663511226842409
21012,school,D844,2,0.9981067361054454
21021,school,D949,1,0.1497160104158168
21007,school,D413,3,0.8982960624949009
21022,school,D957,2,0.2994320208316336
21008,school,D504,2,0.5988640416632672
21009,school,D556,1,0.2138800148797383
21010,school,D597,1,0.7485800520790841
74257,school-age,D957,1,0.3164650215934297
71613,schooling,D438,1,0.7911625539835742
44853,schools,D240,1,0.33921300273852234
44848,schools,D17,1,0.11307100091284078
44849,schools,D122,1,0.24229500195608736
44850,schools,D171,3,0.8480325068463058
44851,schools,D202,1,0.16960650136926117
44852,schools,D230,2,1.1307100091284077
44854,schools,D272,1,0.18845166818806794
44876,schools,D1450,1,0.21200812671157646
44872,schools,D1150,1,0.2826775022821019
44866,schools,D923,1,0.24229500195608736
44867,schools,D924,1,0.21200812671157646
44868,schools,D929,2,0.8480325068463058
44855,schools,D340,1,0.06281722272935598
44865,schools,D891,2,0.4845900039121747
44870,schools,D1065,1,0.15418772851751014
44873,schools,D1248,1,0.16960650136926117
44874,schools,D1275,1,0.2826775022821019
44875,schools,D1423,4,1.3568520109540894
44863,schools,D598,1,0.21200812671157646
44864,schools,D832,2,1.6960650136926116
44871,schools,D1135,1,0.4240162534231529
44862,schools,D583,1,0.24229500195608736
44861,schools,D558,1,0.4240162534231529
44860,schools,D556,1,0.24229500195608736
44859,schools,D413,1,0.33921300273852234
44856,schools,D355,1,0.33921300273852234
44858,schools,D409,1,0.24229500195608736
44877,schools,D1457,2,0.4240162534231529
44857,schools,D356,1,0.4240162534231529
44869,schools,D1049,1,0.21200812671157646
9799,sci,D1277,3,0.23852266668558608
9798,sci,D1274,7,0.6360604444948962
9781,sci,D1213,1,0.15901511112372405
9795,sci,D1271,3,0.47704533337117216
9800,sci,D1278,2,0.6360604444948962
9797,sci,D1273,7,0.6360604444948962
9796,sci,D1272,2,0.2544241777979585
9490,sci,D137,7,0.5565528889330341
9783,sci,D1228,5,0.6360604444948962
9784,sci,D1235,3,0.6360604444948962
9531,sci,D312,1,0.12721208889897925
9526,sci,D263,1,0.09086577778498517
9532,sci,D313,7,0.6360604444948962
9533,sci,D314,6,0.6360604444948962
9534,sci,D323,1,0.1060100740824827
9535,sci,D327,4,0.4240402963299308
9536,sci,D333,1,0.15901511112372405
9782,sci,D1223,2,0.4240402963299308
9780,sci,D1208,3,0.47704533337117216
9524,sci,D258,2,0.6360604444948962
9790,sci,D1258,1,0.12721208889897925
9517,sci,D226,1,0.2120201481649654
9518,sci,D233,1,0.07950755556186202
9791,sci,D1260,1,0.3180302222474481
9479,sci,D116,1,0.15901511112372405
9480,sci,D121,1,0.1060100740824827
9792,sci,D1262,1,0.2120201481649654
9793,sci,D1263,1,0.15901511112372405
9481,sci,D123,4,0.23129470708905317
9482,sci,D124,2,0.3180302222474481
9773,sci,D1188,1,0.15901511112372405
9774,sci,D1190,5,0.45432888892492584
9789,sci,D1256,1,0.15901511112372405
9775,sci,D1191,4,0.508848355595917
9777,sci,D1198,2,0.2544241777979585
9794,sci,D1270,3,0.6360604444948962
9520,sci,D243,4,0.6360604444948962
9521,sci,D253,1,0.12721208889897925
9522,sci,D254,1,0.12721208889897925
9523,sci,D256,1,0.2120201481649654
9537,sci,D334,1,0.15901511112372405
9525,sci,D259,1,0.12721208889897925
9778,sci,D1200,2,0.4240402963299308
9779,sci,D1207,1,0.2120201481649654
9804,sci,D1286,1,0.15901511112372405
9776,sci,D1192,2,0.14134676544331026
9538,sci,D338,1,0.12721208889897925
9786,sci,D1242,1,0.15901511112372405
9540,sci,D343,8,0.6360604444948962
9801,sci,D1283,1,0.3180302222474481
9498,sci,D155,4,0.6360604444948962
9497,sci,D151,2,0.2544241777979585
9496,sci,D150,2,0.15901511112372405
9495,sci,D147,4,0.6360604444948962
9494,sci,D144,1,0.2120201481649654
9493,sci,D140,2,0.2120201481649654
9492,sci,D139,1,0.2120201481649654
9549,sci,D372,2,0.4240402963299308
9483,sci,D126,1,0.07067338272165513
9802,sci,D1284,3,0.6360604444948962
9484,sci,D130,1,0.1060100740824827
9485,sci,D131,4,0.3634631111399407
9486,sci,D132,5,0.6360604444948962
9487,sci,D133,3,0.47704533337117216
9530,sci,D311,7,0.6360604444948962
9491,sci,D138,3,0.3816362666969377
9529,sci,D289,1,0.3180302222474481
9785,sci,D1238,2,0.2120201481649654
9528,sci,D269,1,0.07067338272165513
9489,sci,D136,4,0.2826935308866205
9527,sci,D268,1,0.1060100740824827
9548,sci,D371,13,0.6360604444948962
9500,sci,D160,2,0.2120201481649654
9803,sci,D1285,2,0.3180302222474481
9501,sci,D161,2,0.3180302222474481
9488,sci,D135,1,0.09086577778498517
9541,sci,D345,2,0.4240402963299308
9519,sci,D241,5,0.5300503704124135
9542,sci,D350,3,0.3180302222474481
9543,sci,D355,3,0.3816362666969377
9544,sci,D356,1,0.15901511112372405
9545,sci,D357,3,0.3816362666969377
9546,sci,D359,1,0.12721208889897925
9515,sci,D213,2,0.2120201481649654
9514,sci,D210,1,0.1060100740824827
9513,sci,D202,3,0.19081813334846884
9512,sci,D199,5,0.6360604444948962
9511,sci,D195,1,0.1060100740824827
9510,sci,D193,1,0.12721208889897925
9509,sci,D188,5,0.244638632498037
9508,sci,D187,7,0.37103525928868947
9507,sci,D186,4,0.1957109059984296
9506,sci,D185,3,0.23852266668558608
9505,sci,D172,7,0.6360604444948962
9504,sci,D166,8,0.565387061773241
9503,sci,D163,7,0.6360604444948962
9502,sci,D162,2,0.4240402963299308
9547,sci,D363,1,0.1060100740824827
9539,sci,D339,3,0.3180302222474481
9499,sci,D156,1,0.15901511112372405
9751,sci,D1142,10,0.6360604444948962
9550,sci,D373,1,0.09086577778498517
9658,sci,D770,4,0.6360604444948962
9659,sci,D771,2,0.6360604444948962
9660,sci,D773,1,0.12721208889897925
9661,sci,D774,1,0.1060100740824827
9662,sci,D777,3,0.6360604444948962
9663,sci,D782,2,0.6360604444948962
9664,sci,D783,1,0.2120201481649654
9665,sci,D784,1,0.15901511112372405
9666,sci,D786,2,0.6360604444948962
9667,sci,D788,4,0.508848355595917
9668,sci,D789,4,0.4240402963299308
9669,sci,D792,1,0.09086577778498517
9670,sci,D793,1,0.09086577778498517
9671,sci,D796,1,0.12721208889897925
9672,sci,D798,1,0.1060100740824827
