,Document,Word,Frequence,Poid
6173,D1255,report,2,0.3804335960777981
39653,D1255,efficy,2,0.5117270479359078
45461,D1255,prevy,1,0.27800459258726
25004,D1255,emphas,1,0.28214115244412846
24353,D1255,exampl,1,0.2370161715558728
66485,D1255,plac,1,0.2943388576482178
57123,D1255,limit,1,0.2589723465549864
11393,D1255,two,1,0.1769213162595861
52458,D1255,amount,1,0.3067590319538872
36330,D1255,ord,1,0.22661964478532362
36204,D1255,ref,1,0.20306335161682118
31979,D1255,comp,2,0.4387092823195565
41927,D1255,giv,3,0.5338921578859961
16774,D1255,difficul,1,0.3261146296620346
37579,D1255,would,1,0.2225693296973819
43453,D1255,volum,2,0.5137722935378078
3155,D1255,system,2,0.2267524478818917
71182,D1255,aslib-cranfield,1,0.5376246142811297
12326,D1255,knowledg,1,0.237816305855955
30742,D1255,port,1,0.41774531279077104
60491,D1255,stag,2,0.65714867217485
8030,D1255,inform,1,0.10135838507737656
44592,D1255,difficult,1,0.3364231899237444
51729,D1255,retriev,2,0.31076571829587424
25328,D1255,import,1,0.2035681656993661
6481,D1255,analys,5,0.7397548594693376
25996,D1255,select,1,0.1940959416620021
1645,D1255,continu,2,0.5456042392307973
40167,D1255,dat,1,0.1499511757648357
41614,D1255,necess,1,0.2445377014349247
24611,D1255,index,2,0.33167084038689654
13327,D1255,obtain,1,0.24366463217303935
55277,D1255,test,2,0.46779435698286176
31574,D1255,consid,2,0.35178920680450193
3930,D1255,work,2,0.32597333384754523
57050,D1255,within,2,0.4618027869004035
10766,D1255,ev,1,0.2219151606845916
18658,D1255,many,1,0.1857526773498439
20203,D1255,involv,1,0.2568861467689039
38551,D1255,lik,1,0.2633187279763972
33372,D1255,valu,1,0.232384460572294
23789,D1255,evalu,1,0.19454056078275941
8384,D1255,docu,1,0.16642064391191808
58674,D1255,reason,3,0.8037560344820052
40771,D1255,result,1,0.15587863141950778
37351,D1255,decid,1,0.25287360198756714
28444,D1255,cas,1,0.24280135761480173
61278,D1255,fail,1,0.3169474051643561
55820,D1255,yield,1,0.35824453184628047
8571,D1255,account,1,0.27280211961539863
68759,D1256,unsatisfy,1,0.6720307678514121
19301,D1256,rec,1,0.30567212679365585
66538,D1256,ascertain,1,0.5531948215877329
14075,D1256,fin,1,0.32639440585367546
8031,D1256,inform,1,0.1266979813467207
10636,D1256,org,1,0.23468258581526932
33904,D1256,phys,4,1.2315704054925114
68347,D1256,react,1,0.43523680109074175
67527,D1256,expendit,1,0.5135648486339486
1962,D1256,nee,2,0.41605160977979516
18467,D1256,field,1,0.23468258581526932
36848,D1256,intern,1,0.3113220710491763
1411,D1256,publ,1,0.20201067831787864
71790,D1256,exempl,1,0.565909017147027
17282,D1256,serv,2,0.37152591400251256
64923,D1256,intend,1,0.34258912175998724
46535,D1256,quantit,1,0.3908992088808837
6721,D1256,act,1,0.2173593988222956
9789,D1256,sci,1,0.15901511112372405
18275,D1256,numb,2,0.4539038883508077
35174,D1256,subject,1,0.2173593988222956
75046,D1256,hitherto,1,0.7911625539835742
19980,D1256,comput,1,0.21178604744203444
5443,D1256,us,2,0.2235981400042896
34086,D1256,commun,1,0.23268344382157546
27810,D1256,problem,1,0.18886454304080932
36908,D1256,aim,1,0.372123289936769
15286,D1256,nat,1,0.20988414196376698
25181,D1256,increas,1,0.2832745559816545
22950,D1256,mat,1,0.25834244392168887
18988,D1256,origin,1,0.3185676303328054
61215,D1256,rol,1,0.34258912175998724
35784,D1256,examin,2,0.5700499383432865
17647,D1256,gen,1,0.18576295700125628
34289,D1256,design,1,0.23417842650376652
5715,D1256,mad,1,0.22557751264204817
13032,D1256,form,1,0.19270065166537448
31849,D1256,survey,1,0.2790366249039397
8125,D1256,transf,1,0.43523680109074175
48748,D1256,weak,1,0.5803330184572565
32782,D1256,loc,1,0.3363895986687662
61141,D1256,demand,1,0.34750574073407503
14896,D1256,new,1,0.20876402543002906
10263,D1256,cur,1,0.2557357341428407
14401,D1256,research,1,0.1757006859723155
12118,D1256,rel,1,0.17915716944251453
3156,D1256,system,1,0.1417202799261823
40772,D1256,result,1,0.19484828927438472
2640,D1256,describ,1,0.17815283346205857
38627,D1256,rev,1,0.4076432870775432
21783,D1256,develop,1,0.17171342680321677
14644,D1256,est,1,0.2933312607031323
45373,D1256,dissemin,1,0.3379036103833587
536,D1256,pres,1,0.186317505997247
29815,D1256,respect,1,0.35446094449913107
9225,D1256,particul,1,0.2544602071242076
75044,D1256,remedy,1,0.7159793442394651
37242,D1256,meet,1,0.35267644055516056
4059,D1256,grow,3,0.8799937821093969
29733,D1256,lit,4,0.8744173870959949
8385,D1256,docu,1,0.20802580488989758
72000,D1256,deficy,1,0.6408702713486026
31575,D1256,consid,2,0.4397365085056274
31111,D1257,upon,1,0.4525880781185315
20983,D1257,prim,1,0.41202972957698886
32703,D1257,op,1,0.3038410515096021
60913,D1257,smal,1,0.4678974458537096
9346,D1257,technolog,1,0.3788609059240025
8690,D1257,less,1,0.4525880781185315
63544,D1257,revers,1,0.8222892067847032
7130,D1257,on,2,0.4946325472295011
25574,D1257,benefit,1,0.57016556661774
62072,D1257,indirect,1,0.6962421879846183
75048,D1257,resource-access,1,1.0548834053114322
75047,D1257,research-oriented,2,2.1097668106228644
8882,D1257,situ,1,0.45893499767323154
14402,D1257,research,1,0.23426758129642067
19714,D1257,larg,2,0.6178695073949235
11800,D1257,control,1,0.4150960947322351
11700,D1257,bibliograph,1,0.31843392159944905
54487,D1257,institut,1,0.37769940797553936
13988,D1257,univers,1,0.32129796503850183
32168,D1257,direct,1,0.39770819945148717
4599,D1257,libr,3,0.5419526262276546
44593,D1257,difficult,1,0.5607053165395739
6174,D1257,report,1,0.3170279967314984
26337,D1257,find,1,0.3800332922288577
29151,D1257,sign,1,0.3687778306970798
27811,D1257,problem,2,0.5036387814421581
33602,D1257,improv,1,0.3788609059240025
38552,D1257,lik,2,0.8777290932546573
12537,D1257,much,1,0.4247568404437405
48169,D1257,foc,1,0.6230772399103254
6175,D1258,report,1,0.19021679803889904
49827,D1258,among,1,0.23944218411825835
41202,D1258,may,1,0.18938337733166696
22168,D1258,poss,1,0.19365412630423087
12653,D1258,gre,1,0.22731654355440153
49344,D1258,requir,1,0.20562371862520973
32783,D1258,loc,2,0.538223357870026
61142,D1258,demand,1,0.27800459258726
68669,D1258,largest,1,0.4642664147658052
53323,D1258,quant,1,0.35140909229074774
33453,D1258,resourc,2,0.540645776613374
30459,D1258,wel,1,0.21749075440272292
28338,D1258,mak,1,0.1977342163578551
28727,D1258,ident,1,0.24813228222285863
42994,D1258,support,1,0.270322888306687
14076,D1258,fin,1,0.26111552468294036
8883,D1258,situ,1,0.2753609986039389
45801,D1258,on-line,1,0.2807384675122258
4600,D1258,libr,5,0.5419526262276546
44180,D1258,immedy,1,0.34508897997352816
21784,D1258,develop,1,0.1373707414425734
10767,D1258,ev,1,0.2219151606845916
17352,D1258,commit,1,0.30869810500146433
69555,D1258,simult,1,0.4108518789071589
38247,D1258,cost,1,0.211034443852784
65116,D1258,perceiv,1,0.404473889568959
1573,D1258,fut,1,0.24280135761480173
5444,D1258,us,1,0.08943925600171584
27057,D1258,solv,1,0.2558635239679539
68099,D1258,u.s.,1,0.4108518789071589
2240,D1258,ful,1,0.2753609986039389
537,D1258,pres,1,0.1490540047977976
1963,D1258,nee,1,0.16642064391191808
43577,D1258,group,1,0.21567282696680917
11701,D1258,bibliograph,1,0.19106035295966944
9790,D1258,sci,1,0.12721208889897925
3573,D1258,provid,1,0.16326590579165412
31199,D1258,access,2,0.5179446931099728
8032,D1258,inform,3,0.30407515523212963
64344,D1258,termin,1,0.3618826630021579
8769,D1258,person,1,0.27155284687111897
66551,D1258,right,1,0.3782429146088127
9347,D1258,technolog,1,0.22731654355440153
39847,D1258,found,1,0.22944690380664154
66189,D1258,inst,1,0.38288038579110023
43881,D1258,hop,1,0.29111261168447955
71530,D1258,constrain,1,0.5126962170788821
56749,D1258,supply,1,0.31914564334932755
25823,D1258,program,1,0.19021679803889904
65574,D1258,nationwid,2,0.9867470481416438
31112,D1258,upon,1,0.27155284687111897
69275,D1258,foremost,1,0.572783475391572
60621,D1258,infl,1,0.5126962170788821
1412,D1258,publ,1,0.1616085426543029
22951,D1258,mat,3,0.6200218654120533
51730,D1258,retriev,1,0.15538285914793712
15287,D1258,nat,2,0.3358146271420272
34087,D1258,commun,1,0.1861467550572604
44250,D1258,adequ,1,0.2960013885914301
24173,D1258,text,1,0.24631408109850228
27982,D1258,plan,1,0.2316392891292626
68800,D1258,remot,1,0.425243997513861
54781,D1258,goal,1,0.3148062535455438
28929,D1258,individ,1,0.2454207779153229
60363,D1259,desir,1,0.5319094055822124
27983,D1259,plan,1,0.3860654818821043
13989,D1259,univers,1,0.32129796503850183
30124,D1259,not,3,1.1508532062533159
58185,D1259,optim,1,0.5356733587586857
51018,D1259,log,1,0.4851876861407992
48146,D1259,appropry,1,0.4775037247632781
71944,D1259,prem,2,1.6445784135694064
7260,D1259,aspect,1,0.3937072511046716
34490,D1259,depend,1,0.5050223800610358
3574,D1259,provid,2,0.5442196859721804
65458,D1259,flex,2,1.2762679526370007
44423,D1259,fact,1,0.314266452699139
37830,D1259,mean,1,0.3418404831747664
45272,D1259,assist,1,0.5562062816055813
33718,D1259,satisfy,1,0.5607053165395739
70462,D1259,desiderat,3,2.8639173769578603
235,D1259,class,2,0.6638281179049723
57279,D1259,divid,2,1.087048765540115
11394,D1259,two,1,0.2948688604326435
12119,D1259,rel,1,0.2388762259233527
55733,D1259,scheme,1,0.5856818204845795
14897,D1259,new,1,0.2783520339067054
42441,D1259,mech,1,0.4445722806597286
19204,D1259,eith,1,0.46334098764543336
66236,D1259,emerg,1,0.5803157347876556
75049,D1259,machine-strategization,1,1.0548834053114322
3157,D1259,system,2,0.37792074646981944
44556,D1259,determin,1,0.3731586136355992
69311,D1259,alway,1,0.6031377716702631
90,D1259,decim,1,0.6549887916103659
75050,D1259,sak,1,1.0548834053114322
64054,D1259,height,1,0.7959942399738218
38572,D1259,uniform,2,1.4448782231654507
69659,D1259,ought,1,0.9546391256526201
39114,D1259,mer,1,0.5912621483270645
46884,D1259,lat,1,0.44653113026778063
64361,D1259,structural,2,1.2762679526370007
72321,D1259,verb,1,0.8222892067847032
5445,D1259,us,3,0.4471962800085792
9071,D1259,maj,1,0.349865828296361
31200,D1259,access,1,0.43162057759164396
58402,D1259,eq,1,0.5562062816055813
51731,D1259,retriev,2,0.5179428638264569
38931,D1259,acceiv,1,0.4775037247632781
56223,D1259,categ,3,1.5060153943789143
66190,D1259,inst,1,0.6381339763185003
75052,D1259,structurality,1,1.0548834053114322
32169,D1259,direct,1,0.39770819945148717
31113,D1259,upon,1,0.4525880781185315
64411,D1259,min,1,0.7224391115827253
26592,D1259,effect,1,0.32202513768337826
15047,D1259,high,1,0.3898286308190514
70807,D1259,hierarch,3,2.022369447844795
73754,D1259,uniterm,1,0.9546391256526201
34408,D1259,without,1,0.4505381471778116
23099,D1259,typ,1,0.34445659189558514
37180,D1259,second,1,0.42145600331261185
37580,D1259,would,1,0.3709488828289698
56713,D1259,alon,1,0.6381339763185003
67027,D1259,udc,1,0.7375930954503105
39037,D1259,funct,1,0.3860654818821043
538,D1259,pres,2,0.4968466826593253
2241,D1259,ful,1,0.45893499767323154
71964,D1259,hierarchy,1,0.7737773579430086
66913,D1259,facet,1,0.6549887916103659
52571,D1259,equ,1,0.5607053165395739
75053,D1259,melancho,1,1.0548834053114322
56044,D1259,could,1,0.4150960947322351
68750,D1259,furn,1,0.6549887916103659
50059,D1259,ind,1,0.37204883320525295
34765,D1259,artic,1,0.3555281163273587
75051,D1259,general-categoric,1,1.0548834053114322
21094,D1259,cours,1,0.46559979301407717
17648,D1259,gen,2,0.4953678853366834
49345,D1259,requir,1,0.3427061977086828
47211,D1259,ide,1,0.6031377716702631
22588,D1259,conceiv,1,0.3227568771737181
75055,D1260,e.m.,1,1.5823251079671483
15989,D1260,method,1,0.40539053810144177
5446,D1260,us,2,0.4471962800085792
49732,D1260,undertak,1,0.8152865741550864
30960,D1260,review,1,0.5754266031266579
33905,D1260,phys,2,1.2315704054925114
43882,D1260,hop,1,0.7277815292111989
65252,D1260,radio,1,1.2334338101770548
874,D1260,study,1,0.3509199010519069
75054,D1260,p.l.k.,1,1.5823251079671483
25997,D1260,select,1,0.48523985415500526
57620,D1260,simil,1,0.6668584209895929
14898,D1260,new,1,0.4175280508600581
35175,D1260,subject,1,0.4347187976445912
56313,D1260,view,1,0.6422153669222598
10385,D1260,period,1,0.5736172595166038
32228,D1260,instru,1,0.9346158598654881
18468,D1260,field,1,0.46936517163053865
50060,D1260,ind,1,0.5580732498078794
68423,D1260,gross,2,2.3879827199214656
9791,D1260,sci,1,0.3180302222474481
10101,D1261,collect,1,0.08570903255431064
73790,D1261,insert,1,0.2603561251779873
28445,D1261,cas,1,0.11036425346127351
51320,D1261,singl,1,0.13091363121309818
73247,D1261,chel,1,0.2603561251779873
71386,D1261,metal,1,0.2603561251779873
17649,D1261,gen,1,0.06755016618227501
58675,D1261,reason,1,0.12178121734575836
66953,D1261,coordin,1,0.18385176798589045
46956,D1261,e.g.,2,0.3289842390928708
38553,D1261,lik,1,0.11969033089836237
13190,D1261,certain,1,0.10921285251309552
50810,D1261,ring,11,2.088726563953855
22806,D1261,includ,4,0.353710110514108
10988,D1261,also,1,0.08286574132080059
24944,D1261,believ,1,0.1450662015224216
20132,D1261,calc,1,0.16622050207464573
66874,D1261,formula,1,0.1867508540487086
13513,D1261,simpl,2,0.24686622442828995
11395,D1261,two,1,0.08041878011799368
38880,D1261,common,2,0.2632240209711064
24612,D1261,index,1,0.0753797364515674
19205,D1261,eith,1,0.1263657239033
58876,D1261,known,1,0.13773337638028252
46500,D1261,belong,1,0.19329272614266407
56429,D1261,entry,2,0.26464782880407234
20297,D1261,sint,1,0.10883735641739016
73250,D1261,salt,1,0.2603561251779873
27469,D1261,repres,1,0.10364544333514301
31980,D1261,comp,1,0.09970665507262648
7131,D1261,on,4,0.26979957121609155
52831,D1261,spec,1,0.07142529147640982
73123,D1261,atom,3,0.5798781784279922
66852,D1261,compound,3,0.44805591284648855
66070,D1261,par,2,0.3797684661734282
69640,D1261,pol,3,0.6727820782783934
6833,D1261,unit,3,0.33346050195671545
50418,D1261,2,1,0.10462301875030144
64206,D1261,sufficy,1,0.1644921195464354
50305,D1261,1,1,0.10057577200829451
52099,D1261,shown,1,0.1263657239033
59875,D1261,combin,1,0.13091363121309818
33267,D1261,definit,1,0.1316120104855532
13033,D1261,form,2,0.14014592848390872
57733,D1261,altern,1,0.1430937516116108
20204,D1261,involv,1,0.11676643034950178
5447,D1261,us,1,0.0406542072735072
40431,D1261,structure,2,0.19884373244421985
539,D1261,pres,1,0.06775182036263527
38932,D1261,acceiv,1,0.13022828857180313
47352,D1261,auth,1,0.09184740275653008
47467,D1261,tru,1,0.15826792766936065
16685,D1261,bas,1,0.05859620190444346
75066,D1261,disregard,1,0.2876954741758452
3158,D1261,system,7,0.36074253072119133
62107,D1261,link,1,0.15169262225606764
75065,D1261,succin,1,0.2876954741758452
75064,D1261,betain,1,0.2876954741758452
72484,D1261,bond,2,0.448521385518929
75063,D1261,four-membered,1,0.2876954741758452
75062,D1261,val,2,0.5753909483516904
75061,D1261,triphenylmeth,1,0.2876954741758452
75060,D1261,biphenyl,1,0.2876954741758452
75059,D1261,spiro,1,0.2876954741758452
75058,D1261,annel,1,0.2876954741758452
75057,D1261,ortho-peri-fused,1,0.2876954741758452
75056,D1261,ortho,1,0.2876954741758452
28522,D1261,exceiv,1,0.15050416980428527
29272,D1261,must,1,0.11237174443008788
73229,D1261,fus,1,0.2443748246732408
28185,D1261,structures,1,0.1450662015224216
51443,D1261,word,1,0.10959244348198868
57437,D1261,anoth,1,0.13691049039808312
8948,D1261,doubt,1,0.1898842330867141
57524,D1261,query,1,0.15291963178352017
48493,D1261,thu,1,0.12698176173111195
44424,D1261,fact,1,0.08570903255431064
37831,D1261,mean,1,0.09322922268402721
30125,D1261,not,1,0.10462301875030144
36205,D1261,ref,1,0.09230152346219143
48728,D1261,oft,1,0.12824597838369475
41988,D1262,law,1,0.5912621483270645
52832,D1262,spec,1,0.2618927354135026
74817,D1262,red,1,0.8960410238018828
63417,D1262,someth,1,0.6847531315119314
25182,D1262,increas,1,0.37769940797553936
45106,D1262,the,2,0.7072224423280931
26986,D1262,issu,1,0.49056476274702965
52351,D1262,search,1,0.2954451542960255
17650,D1262,gen,1,0.2476839426683417
4060,D1262,grow,2,0.7822166952083528
15609,D1262,man,1,0.3234932361033368
25824,D1262,program,1,0.3170279967314984
38728,D1262,neglect,1,0.754545356196036
53934,D1262,funda,1,0.5050223800610358
32170,D1262,direct,1,0.39770819945148717
45581,D1262,pri,1,0.57016556661774
27984,D1262,plan,2,0.7721309637642086
59650,D1262,ask,1,0.57016556661774
61924,D1262,methodolog,1,0.4851876861407992
9792,D1262,sci,1,0.2120201481649654
57690,D1262,consequ,1,0.5356733587586857
63755,D1262,expand,1,0.4961643865823587
21785,D1262,develop,1,0.22895123573762236
21400,D1262,main,1,0.42987050951367906
6722,D1262,act,1,0.28981253176306077
34632,D1262,journ,1,0.35079138912172075
12228,D1262,writ,1,0.4198365193488536
67832,D1262,anthropolog,3,2.4668676203541096
48539,D1262,lead,1,0.49056476274702965
61216,D1262,rol,1,0.45678549567998294
58676,D1262,reason,1,0.44653113026778063
40773,D1262,result,1,0.2597977190325129
75068,D1262,obfusc,1,1.0548834053114322
31257,D1262,assum,1,0.46334098764543336
20474,D1262,rapid,1,0.4426420896217722
67800,D1262,urg,1,0.6463105246445584
1413,D1262,publ,2,0.5386951421810097
66085,D1262,dispos,1,0.8960410238018828
61361,D1262,fund,2,1.171363640969159
10768,D1262,ev,1,0.36985860114098595
75067,D1262,reassert,1,1.0548834053114322
47748,D1262,assocy,1,0.3937072511046716
60977,D1262,carry,1,0.4726145926655081
74203,D1262,afflu,1,0.9546391256526201
36849,D1262,intern,1,0.4150960947322351
65503,D1262,learn,1,0.6031377716702631
66334,D1262,triv,1,0.8960410238018828
52459,D1262,amount,1,0.5112650532564786
8691,D1262,less,2,0.905176156237063
8824,D1262,proport,1,0.5653550045642038
27318,D1262,book,1,0.25897143191322847
23189,D1262,espec,1,0.5476238934790416
63692,D1262,ris,1,0.6161119212624298
38933,D1262,acceiv,1,0.4775037247632781
49346,D1262,requir,1,0.3427061977086828
14403,D1262,research,2,0.46853516259284134
1000,D1262,hist,2,0.8814795298226128
2164,D1263,howev,1,0.28771330156332897
31114,D1263,upon,1,0.33944105858889867
18469,D1263,field,1,0.23468258581526932
38007,D1263,area,1,0.3363895986687662
19302,D1263,rec,1,0.30567212679365585
8033,D1263,inform,1,0.1266979813467207
75069,D1263,nonverb,1,0.7159793442394651
57438,D1263,anoth,1,0.3765038485947286
12654,D1263,gre,1,0.2841456794430019
60274,D1263,seek,2,0.9241678818936446
9793,D1263,sci,1,0.15901511112372405
29535,D1263,dealt,1,0.5135648486339486
5448,D1263,us,2,0.2235981400042896
875,D1263,study,1,0.17545995052595345
30696,D1263,concern,1,0.2519624311082306
63006,D1263,interview,2,0.9047066575053946
28475,D1263,don,1,0.43523680109074175
59651,D1263,ask,2,0.85524834992661
22302,D1263,adv,1,0.27498315946600554
4601,D1263,libr,4,0.5419526262276546
21401,D1263,main,1,0.3224028821352593
7132,D1263,on,1,0.18548720521106293
69053,D1263,custom,1,0.5531948215877329
25005,D1263,emphas,1,0.35267644055516056
34088,D1263,commun,3,0.6980503314647264
48087,D1263,seem,1,0.3277617791053763
66486,D1263,plac,1,0.36792357206027226
12120,D1263,rel,2,0.35831433888502906
72322,D1263,verb,1,0.6167169050885274
69979,D1263,question-negotiat,1,0.7159793442394651
45273,D1263,assist,1,0.417154711204186
10461,D1263,peopl,1,0.36389076460559944
66331,D1263,confront,1,0.5531948215877329
46134,D1263,perform,1,0.26737349466112326
67373,D1263,barry,1,0.5531948215877329
16125,D1263,quest,2,0.5564233242434548
58677,D1263,reason,1,0.3348983477008355
53983,D1263,answ,1,0.3765038485947286
7432,D1263,pattern,1,0.3148773895116402
12739,D1263,deal,1,0.3160920024844589
36206,D1263,ref,1,0.25382918952102645
30974,D1263,counsel,1,0.7159793442394651
5980,D1263,techn,1,0.20167058474245203
46585,D1264,conv,1,0.5282456752739267
34491,D1264,depend,1,0.5050223800610358
3931,D1264,work,1,0.2716444448729543
1414,D1264,publ,1,0.26934757109050483
34290,D1264,design,1,0.312237902005022
13811,D1264,discuss,1,0.2725772852659635
25825,D1264,program,2,0.6340559934629968
26217,D1264,avail,1,0.3709488828289698
23154,D1264,industry,1,0.5356733587586857
28339,D1264,mak,1,0.3295570272630918
16194,D1264,although,1,0.4726145926655081
28523,D1264,exceiv,1,0.5518486226157127
9348,D1264,technolog,1,0.3788609059240025
51732,D1264,retriev,1,0.25897143191322847
3159,D1264,system,1,0.18896037323490972
46212,D1264,govern,1,0.4678974458537096
28794,D1264,staff,1,0.49056476274702965
14404,D1264,research,2,0.46853516259284134
25575,D1264,benefit,1,0.57016556661774
16934,D1264,object,1,0.39240113647501623
43578,D1264,group,1,0.35945471161134857
14899,D1264,new,1,0.2783520339067054
19981,D1264,comput,2,0.5647627931787584
52352,D1264,search,1,0.2954451542960255
51144,D1264,part,1,0.3604563773986001
54172,D1264,cre,1,0.4230959445623581
17651,D1264,gen,1,0.2476839426683417
17796,D1264,profess,1,0.38730743428715664
75071,D1264,federally-supported,1,1.0548834053114322
38248,D1264,cost,1,0.35172407308797327
33454,D1264,resourc,1,0.4505381471778116
5449,D1264,us,2,0.29813085333905276
8034,D1264,inform,2,0.33786128359125517
63658,D1264,priv,1,0.6463105246445584
20984,D1264,prim,1,0.41202972957698886
4602,D1264,libr,3,0.5419526262276546
48275,D1265,point,2,0.381216759713289
39115,D1265,mer,1,0.29563107416353224
26338,D1265,find,1,0.19001664611442884
41203,D1265,may,3,0.47345844332916737
13191,D1265,certain,1,0.20022356294067511
56045,D1265,could,1,0.20754804736611754
50419,D1265,2,1,0.19180886770888597
876,D1265,study,1,0.11697330035063563
75072,D1265,compass,1,0.4480205119009414
50306,D1265,1,1,0.1843889153485399
16935,D1265,object,1,0.19620056823750812
36636,D1265,3,1,0.21154797228117905
44792,D1265,med,4,0.8210469369950075
56549,D1265,titl,4,0.7249691813424097
74129,D1265,seldom,1,0.47731956282631005
4603,D1265,libr,5,0.4516271885230455
51877,D1265,sev,1,0.18492930057049298
11184,D1265,way,1,0.1772829480961227
74945,D1265,shortest,1,0.4480205119009414
56781,D1265,dict,2,0.5476238934790416
40901,D1265,adopt,1,0.26783667937934286
70550,D1265,manuscrib,1,0.377272678098018
60683,D1265,print,2,0.46559979301407717
38303,D1265,pretend,1,0.47731956282631005
61638,D1265,prop,1,0.2717621913850288
23622,D1265,prep,1,0.21850785273691753
46792,D1265,diff,2,0.3057245250103019
55895,D1265,four,2,0.4678974458537096
44705,D1265,nam,1,0.24528238137351482
53873,D1265,three,3,0.5700499383432865
8825,D1265,proport,1,0.2826775022821019
58595,D1265,prelimin,1,0.28508278330887
43907,D1265,get,1,0.31520242884067723
60417,D1265,allow,1,0.25100256572981905
51321,D1265,singl,1,0.24000832389068
69155,D1265,occas,1,0.33211679354308343
68963,D1265,fullest,1,0.42724684756573506
70699,D1265,repetit,1,0.3979971199869109
30526,D1265,lin,4,0.9811295254940593
20705,D1265,vary,2,0.2768789472632308
17652,D1265,gen,1,0.12384197133417085
8501,D1265,tak,1,0.19303274094105216
62709,D1265,clu,1,0.36121955579136267
65052,D1265,excess,2,0.6230772399103254
30005,D1265,read,1,0.1772829480961227
40932,D1265,congress,1,0.27810314080279064
18659,D1265,many,1,0.15479389779153657
34409,D1265,without,1,0.2252690735889058
42576,D1265,catalog,6,1.0523741673651623
47436,D1265,shal,1,0.31906698815925016
11702,D1265,bibliograph,1,0.15921696079972453
24613,D1265,index,1,0.13819618349454021
75089,D1265,title-a-liner,1,0.5274417026557161
75075,D1265,short-title,1,0.5274417026557161
48729,D1265,oft,1,0.2351176270367737
71115,D1265,column,1,0.4480205119009414
19715,D1265,larg,1,0.15446737684873088
23100,D1265,typ,1,0.17222829594779257
49885,D1265,regard,1,0.24952668402636136
71105,D1265,famy,1,0.4111446033923516
58984,D1265,short,3,0.8480325068463058
43376,D1265,every,1,0.2540539976924197
57124,D1265,limit,1,0.21581028879582198
57280,D1265,divid,1,0.2717621913850288
14077,D1265,fin,1,0.21759627056911696
71711,D1265,caut,1,0.4480205119009414
58230,D1265,siz,1,0.24952668402636136
8035,D1265,inform,1,0.08446532089781379
3328,D1265,attempt,1,0.18385320892428564
75087,D1265,finding-list,1,0.5274417026557161
75086,D1265,1874,1,0.5274417026557161
68751,D1265,furn,1,0.32749439580518297
75085,D1265,athenae,1,0.5274417026557161
7133,D1265,on,3,0.37097441042212587
28340,D1265,mak,1,0.1647785136315459
75083,D1265,1861,1,0.5274417026557161
24092,D1265,cal,1,0.23167049382271668
75084,D1265,1866,1,0.5274417026557161
57309,D1265,six,1,0.28035265826978695
5716,D1265,mad,1,0.1503850084280321
59876,D1265,combin,1,0.24000832389068
43159,D1265,fil,1,0.1877041652612127
41928,D1265,giv,1,0.14830337719055448
27319,D1265,book,1,0.12948571595661423
30189,D1265,const,1,0.29853710987190035
51444,D1265,word,1,0.20091947971697924
70957,D1265,phrases,1,0.3047375871368505
75081,D1265,cincinnat,1,0.5274417026557161
75077,D1265,boston,3,1.4319586884789302
72556,D1265,82,1,0.47731956282631005
75079,D1265,mercantil,1,0.5274417026557161
69570,D1265,doubl,1,0.36121955579136267
75088,D1265,single-columned,1,0.5274417026557161
41238,D1265,exact,1,0.35436999792821744
75082,D1265,1871,1,0.5274417026557161
1415,D1265,publ,3,0.4040213566357573
75076,D1265,full-title,1,0.5274417026557161
11396,D1265,two,2,0.2948688604326435
62605,D1265,styl,1,0.35436999792821744
29273,D1265,must,1,0.20601486478849443
44979,D1265,rul,1,0.23875186238163906
28643,D1265,avoid,1,0.3231552623222792
46885,D1265,lat,1,0.22326556513389031
55703,D1265,cod,1,0.23751845418570652
24354,D1265,exampl,1,0.19751347629656063
29508,D1265,cont,1,0.19365371714357832
75080,D1265,1869,1,0.5274417026557161
2242,D1265,ful,5,1.147337494183079
5450,D1265,us,2,0.14906542666952638
22169,D1265,poss,2,0.3227568771737181
56782,D1266,dict,1,0.5476238934790416
11397,D1266,two,1,0.2948688604326435
40902,D1266,adopt,1,0.5356733587586857
24093,D1266,cal,1,0.46334098764543336
42577,D1266,catalog,3,1.0523741673651623
70551,D1266,manuscrib,1,0.754545356196036
27320,D1266,book,1,0.25897143191322847
29274,D1266,must,1,0.41202972957698886
24614,D1266,index,1,0.27639236698908043
74946,D1266,shortest,1,0.8960410238018828
30006,D1266,read,1,0.3545658961922454
22170,D1266,poss,1,0.3227568771737181
4604,D1266,libr,3,0.5419526262276546
20706,D1266,vary,2,0.5537578945264616
8036,D1266,inform,1,0.16893064179562758
68752,D1266,furn,1,0.6549887916103659
41929,D1266,giv,1,0.29660675438110895
46886,D1266,lat,1,0.44653113026778063
62710,D1266,clu,1,0.7224391115827253
74038,D1266,everyon,1,0.8222892067847032
8826,D1266,proport,1,0.5653550045642038
59877,D1266,combin,1,0.48001664778136
60684,D1266,print,1,0.46559979301407717
44980,D1266,rul,1,0.4775037247632781
39116,D1266,mer,1,0.5912621483270645
23623,D1266,prep,1,0.43701570547383506
14078,D1266,fin,1,0.4351925411382339
41204,D1266,may,1,0.3156389622194449
13192,D1266,certain,1,0.40044712588135023
877,D1266,study,1,0.23394660070127127
49886,D1266,regard,1,0.4990533680527227
26339,D1266,find,1,0.3800332922288577
48276,D1266,point,2,0.762433519426578
